0.00950059378711175,0.35931717945760866,0.011202510392029272,0.07492285673800364,0.9596251010844059,0.37878525860810847,0.2767838273801244
0.18949795473328196,0.41050408736125865,0.026159007916186323,0.11949073801769057,0.9294893768527782,0.16385444135010804,0.2828058945594251
0.2082630164385273,0.41544407856063975,0.06066700379327175,0.13251514608762002,0.9420011765719213,0.11718382957114894,0.3559906681406319
0.23792112007000435,0.3941109751332129,0.05332660757161367,0.17011756118803625,0.8747027621542773,0.03795804453045499,0.3216770503124855
0.2504844052753297,0.35512288955895016,0.014266102821266696,0.04679212406098649,0.9694091300446742,0.3628990177869919,0.2786064358267912
0.05519094943433971,0.131133701108139,0.013577846342087243,0.19416096989603232,0.9623951712428247,0.16356755438357287,0.3517786416580645
0.3722941017146904,0.30195864156960045,0.027180533812580537,0.2080839375843063,0.9333318919687982,0.9216638644374116,0.3854606182031453
0.3985492148814857,0.27666190059779266,0.07565092089207448,0.22249371557346698,0.795296711282711,0.19194937194745268,0.18839382528956666
0.4206165663131724,0.29641402769395786,0.000935955022003056,0.06276370148348258,0.9802004635846805,0.31564763483187624,0.2739956984943917
0.12805661464952678,0.25493355308755045,0.025077527903976646,0.07466098803375872,0.9565608879456476,0.3064752487519917,0.2864236983024183
0.12055267343097831,0.26031469490627784,0.08859933287000961,0.23783149832559702,0.7580115167351141,0.10045941898891837,0.18190130127052226
0.1561521206186497,0.25958802802314135,0.035966536966628215,0.19958780659183623,0.895992994968359,0.036573590005537816,0.36756723339491126
1.0,0.0,0.02166475515755805,1.0,0.0,1.0,0.0
0.19737344695154557,0.2529226228531696,0.14338817101521625,0.019391172398739293,0.9826316852143547,0.461879879327545,0.2656698285335917
0.2278614635636948,0.13273707087185468,0.041370582951267346,0.007638215327853463,0.9761333048315121,0.45353870574993455,0.2686266459075095
0.23752873443479092,0.6806058319216141,0.24054696014080576,0.011904092723050047,0.9774998404618689,0.4359548337954846,0.2634707976738681
0.24492155759734988,0.12569209702178544,0.06674899247213187,0.02661471803003679,0.9706439726145387,0.5097314658024739,0.278791413583094
0.26705835781403015,0.164982493934179,0.008465500190165651,0.03375782049163399,0.9746915906492173,0.49338680559859416,0.27543903746491
0.5085283107972027,1.0,1.0,0.20871435330364987,0.9194864232178719,0.2299194117517698,1.0
0.08341146321645107,0.19034865454659455,0.10945539924231833,0.002762582085279558,0.975681813664345,0.46919887564299667,0.27072696502260973
0.10551701147988414,0.3315649986172055,0.20799774488672623,0.020365420519988218,0.9741699047967101,0.5194545349132442,0.28243284794974854
0.10636775909605459,0.34332602934211454,0.16258690438180107,0.0009847470047831702,0.9746147040803053,0.45884856366591564,0.2706420371305834
0.034318117104541364,0.1281150664133223,0.012243007783113343,0.09807132613232207,0.95044972317083,0.40364046565653133,0.2764726433841982
0.0,0.41386758091586895,0.06519815139240184,0.0,0.9752601800148066,0.45906660775654395,0.2696623960720291
0.20229389336833573,0.29883027905575854,0.02069584633483405,0.023245179799655718,0.9765821248247261,0.4134051183833569,0.2744299162882107
0.20450236473112912,0.31506999627149346,0.0265782674673434,0.09237586283022818,0.9552267655814702,0.39712843139802917,0.29987960990354967
0.2080338354480487,0.4007248754085402,0.19890882670696758,0.21379291669049025,0.8208510583393459,0.0,0.5588825521398932
0.17000020834635507,0.360189403651697,0.020207828217287217,0.14658823574275148,1.0,0.09811334334272298,0.3284591613202889
0.0933773638630192,0.43759454227264233,0.026601536372432618,0.0027354539356416506,0.9744505489332216,0.45704821300407644,0.27002587370265435
0.15821474953295697,0.4104615398395958,0.0,0.022046858954885135,0.9758295128455221,0.400811880119233,0.27094114957900073
0.17629574070601628,0.37025413186820566,0.16172847045080696,0.19128958558782777,0.9410517939234628,0.00899545579041859,0.5276681658487461
